1	5390.18
93	5391.11
185	5386.72
277	5377.29
369	5363.08
461	5344.39
553	5321.46
645	5294.59
737	5264.04
829	5230.08
921	5192.99
1013	5153.04
1105	5110.5
1197	5065.65
1289	5018.76
1381	4970.1
1473	4919.95
1565	4868.58
1657	4816.26
1749	4763.26
1841	4709.86
1933	4656.33
2025	4602.95
2117	4549.98
2209	4497.7
2301	4446.38
2393	4396.3
2485	4347.73
2577	4300.94
2669	4256.2
2761	4213.79
2853	4162.43
2945	4117.62
3037	4078.86
3129	4045.64
3221	4017.46
3313	3993.8
3405	3974.16
3497	3958.04
3589	3944.92
3681	3934.3
3773	3925.68
3865	3918.54
3957	3912.38
4049	3906.69
4141	3900.97
4233	3894.71
4325	3887.4
4417	3878.53
4509	3867.61
4601	3854.11
4693	3837.54
4785	3817.39
4877	3793.14
4969	3764.31
5061	3730.37
5153	3690.82
5245	3645.15
5337	3592.86
5429	3533.44
5521	3466.39
5613	3512.93
5705	3559.54
5797	3604.9
5889	3648.99
5981	3691.78
6073	3733.22
6165	3773.3
6257	3811.97
6349	3849.22
6441	3885
6533	3919.29
6625	3952.05
6717	3983.25
6809	4012.87
6901	4040.86
6993	4067.21
7085	4091.87
7177	4114.82
7269	4136.02
7361	4155.45
7453	4173.07
7545	4188.85
7637	4202.77
7729	4214.78
7821	4224.85
7913	4232.96
8005	4239.08
8097	4243.17
8189	4245.2
8281	4245.15
8373	4190.72
8465	4146.75
8557	4113.92
8649	4091.57
8741	4079.06
8833	4075.77
8925	4081.04
9017	4094.25
9109	4114.75
9201	4141.89
9293	4175.06
9385	4213.59
9477	4256.86
9569	4304.23
9661	4355.05
9753	4408.69
9845	4464.51
9937	4521.87
10029	4580.14
10121	4638.66
10213	4696.8
10305	4753.93
10397	4809.4
10489	4862.58
10581	4912.83
10673	4959.5
10765	5001.96
10857	5039.57
10949	5071.69
11041	5097.68
11133	4991.76
11225	4897.56
11317	4818.81
11409	4754.67
11501	4704.31
11593	4666.9
11685	4641.59
11777	4627.56
11869	4623.98
11961	4630
12053	4644.81
12145	4667.56
12237	4697.41
12329	4733.55
12421	4775.13
12513	4821.32
12605	4871.29
12697	4924.21
12789	4979.23
12881	5035.53
12973	5092.28
13065	5148.64
13157	5203.77
13249	5256.85
13341	5307.04
13433	5353.51
13525	5395.43
13617	5431.95
13709	5462.25
13801	5485.5
13893	5520.18
13985	5558.34
14077	5598.91
14169	5641.46
14261	5685.53
14353	5730.69
14445	5776.49
14537	5822.5
14629	5868.26
14721	5913.33
14813	5957.28
14905	5999.66
14997	6040.03
15089	6077.94
15181	6112.96
15273	6144.63
15365	6172.52
15457	6196.19
15549	6215.19
15641	6229.08
15733	6237.42
15825	6239.76
15917	6235.66
16009	6224.68
16101	6206.38
16193	6180.32
16285	6146.04
16377	6103.12
16469	6051.1
16561	5989.54
16653	6074.77
16745	6148.94
16837	6204.24
16929	6242.05
17021	6263.73
17113	6270.68
17205	6264.28
17297	6245.89
17389	6216.9
17481	6178.68
17573	6132.63
17665	6080.11
17757	6022.5
17849	5961.19
17941	5897.55
18033	5832.95
18125	5768.79
18217	5706.44
18309	5647.27
18401	5592.67
18493	5544.02
18585	5502.69
18677	5470.06
18769	5447.51
18861	5436.43
18953	5438.18
19045	5454.15
19137	5485.72
19229	5534.26
19321	5601.16
19413	5524.03
19505	5451.49
19597	5393.83
19689	5350.12
19781	5319.47
19873	5300.97
19965	5293.73
20057	5296.84
20149	5309.39
20241	5330.49
20333	5359.22
20425	5394.69
20517	5436
20609	5482.24
20701	5532.51
20793	5585.9
20885	5641.51
20977	5698.45
21069	5755.79
21161	5812.66
21253	5868.13
21345	5921.31
21437	5971.29
21529	6017.18
21621	6058.06
21713	6093.04
21805	6121.21
21897	6141.67
21989	6153.52
22081	6155.85
22173	6135.11
22265	6109.67
22357	6081.05
22449	6049.46
22541	6015.12
22633	5978.24
22725	5939.06
22817	5897.77
22909	5854.61
23001	5809.78
23093	5763.51
23185	5716.02
23277	5667.51
23369	5618.21
23461	5568.34
23553	5518.11
23645	5467.74
23737	5417.45
23829	5367.46
23921	5317.98
24013	5269.22
24105	5221.42
24197	5174.78
24289	5129.53
24381	5085.87
24473	5044.04
24565	5004.24
24657	4966.69
24749	4931.61
24841	4899.23
24933	4826.45
25025	4753.97
25117	4685.9
25209	4622.15
25301	4562.68
25393	4507.43
25485	4456.34
25577	4409.35
25669	4366.41
25761	4327.45
25853	4292.43
25945	4261.28
26037	4233.94
26129	4210.36
26221	4190.48
26313	4174.24
26405	4161.58
26497	4152.46
26589	4146.8
26681	4144.55
26773	4145.65
26865	4150.06
26957	4157.69
27049	4168.51
27141	4182.46
27233	4199.47
27325	4219.48
27417	4242.45
27509	4268.3
27601	4297
27693	4350.08
27785	4399.66
27877	4443.5
27969	4482.15
28061	4516.15
28153	4546.06
28245	4572.42
28337	4595.76
28429	4616.65
28521	4635.62
28613	4653.21
28705	4669.98
28797	4686.47
28889	4703.22
28981	4720.78
29073	4739.7
29165	4760.52
29257	4783.78
29349	4810.03
29441	4839.82
29533	4873.7
29625	4912.19
29717	4955.87
29809	5005.26
29901	5060.91
29993	5123.37
30085	5193.19
30177	5270.9
30269	5357.06
30361	5452.21
30453	5408.24
30545	5345.5
30637	5281.63
30729	5216.96
30821	5151.83
30913	5086.55
31005	5021.46
31097	4956.88
31189	4893.16
31281	4830.61
31373	4769.56
31465	4710.35
31557	4653.31
31649	4598.75
31741	4547.02
31833	4498.44
31925	4453.34
32017	4412.05
32109	4374.9
32201	4342.21
32293	4314.33
32385	4291.57
32477	4274.27
32569	4262.75
32661	4257.34
32753	4258.38
32845	4266.19
32937	4281.11
33029	4303.45
33121	4333.56
33213	4278.33
33305	4228.77
33397	4196.54
33489	4180.1
33581	4177.91
33673	4188.4
33765	4210.04
33857	4241.28
33949	4280.56
34041	4326.35
34133	4377.08
34225	4431.22
34317	4487.21
34409	4543.51
34501	4598.57
34593	4650.84
34685	4698.76
34777	4740.81
34869	4775.41
34961	4801.04
35053	4816.13
35145	4819.15
35237	4808.53
35329	4782.74
35421	4740.23
35513	4679.44
35605	4598.83
35697	4496.85
35789	4371.96
35881	4222.6
35973	4176.78
36065	4156.89
36157	4145.4
36249	4141.72
36341	4145.21
36433	4155.27
36525	4171.27
36617	4192.6
36709	4218.64
36801	4248.77
36893	4282.38
36985	4318.85
37077	4357.56
37169	4397.9
37261	4439.24
37353	4480.97
37445	4522.47
37537	4563.13
37629	4602.32
37721	4639.44
37813	4673.85
37905	4704.96
37997	4732.13
38089	4754.75
38181	4772.21
38273	4783.88
38365	4789.15
38457	4787.4
38549	4778.02
38641	4760.39
38733	4761.54
38825	4780.56
38917	4813.43
39009	4858.85
39101	4915.55
39193	4982.25
39285	5057.67
39377	5140.54
39469	5229.56
39561	5323.46
39653	5420.97
39745	5520.79
39837	5621.65
39929	5722.28
40021	5821.38
40113	5917.69
40205	6009.92
40297	6096.78
40389	6177.01
40481	6249.32
40573	6312.43
40665	6365.06
40757	6405.93
40849	6433.76
40941	6447.27
41033	6445.18
41125	6426.22
41217	6389.09
41309	6332.53
41401	6255.25
41493	6118.3
41585	5984.97
41677	5864.08
41769	5755.06
41861	5657.34
41953	5570.34
42045	5493.49
42137	5426.23
42229	5367.98
42321	5318.16
42413	5279.77
42505	5248.11
42597	5222
42689	5201.03
42781	5184.75
42873	5172.73
42965	5164.57
43057	5159.81
43149	5158.05
43241	5158.84
43333	5172.31
43425	5185.86
43517	5197.2
43609	5206.33
43701	5213.24
43793	5217.94
43885	5220.42
43977	5220.69
44069	5218.74
44161	5214.58
44253	5208.2
44345	5199.61
44437	5188.8
44529	5175.78
44621	5160.55
44713	5143.1
44805	5123.43
44897	5101.55
44989	5077.45
45081	5051.14
45173	5022.62
45265	4991.88
45357	4958.93
45449	4923.76
45541	4886.37
45633	4846.77
45725	4804.96
45817	4760.93
45909	4714.69
46001	4666.23
46093	4615.56
46185	4562.67
46277	4507.57
46369	4450.25
46461	4390.72
46553	4328.97
46645	4265.01
46737	4198.83
46829	4130.44
46921	4059.84
47013	3987.01
